passage_uri,real_sourcekey
https://r11.eu/rdf/resource/da09585e-40bc-4414-9d23-509b5c7838e8,Lavra 37
https://r11.eu/rdf/resource/ba62c197-507c-4595-9c7d-7987d6ac3e8e,Lavra 37
https://r11.eu/rdf/resource/769136b8-a2ee-425a-954a-f8074de08988,Lavra 37
https://r11.eu/rdf/resource/bed891c5-df59-409c-a346-d805343549a0,Lavra 37
https://r11.eu/rdf/resource/ebe886c4-9ceb-421d-8030-98b90b747735,Lavra 37
https://r11.eu/rdf/resource/e5156857-e1db-4754-b6a0-42cbfc186f22,Lavra 37
https://r11.eu/rdf/resource/cc6fad64-dde7-4f44-9ff4-b0718525f2f6,Lavra 40
https://r11.eu/rdf/resource/0b7889f5-3757-456f-b3a0-9d11d6d1de42,Lavra 40
https://r11.eu/rdf/resource/780f92b2-243b-4cf2-a4c1-c14ff328b350,Lavra 40
https://r11.eu/rdf/resource/403bb728-937c-4cb2-8aa0-6c7ef2119e57,Lavra 41
https://r11.eu/rdf/resource/173a7520-e3a1-4249-a9b9-9ad101c06302,Lavra 41
https://r11.eu/rdf/resource/372df447-b07a-4dce-b4b7-bb8bae8ec8b5,Lavra 47
https://r11.eu/rdf/resource/69dc6421-f28b-453a-856a-c68514cb026e,Lavra 47
https://r11.eu/rdf/resource/d9715287-2cf0-4059-ae18-059f407462c4,Lavra 30
https://r11.eu/rdf/resource/838b42f4-ed3e-4a03-b533-4ccf823be7b6,Lavra 30
https://r11.eu/rdf/resource/e67ac4c8-1077-4ac7-8cf4-0da1c34af59c,Panteleemon 2
https://r11.eu/rdf/resource/509784bd-7164-45fe-ae9c-6ee9e940e5d2,Lavra 28
https://r11.eu/rdf/resource/cc98c9b0-78a9-4f04-b605-f3d049abda7d,Lavra 28
https://r11.eu/rdf/resource/2c225f4f-9cf2-4007-8d93-462f8c338d90,Lavra 35
https://r11.eu/rdf/resource/e03747dd-712d-4916-8e1d-ea88ebc8f267,Lavra 35
https://r11.eu/rdf/resource/24d8b974-b0a6-44e7-b963-a181412c7f83,Lavra 27
https://r11.eu/rdf/resource/14541757-2af3-4479-b4ed-acc56424f60f,Lavra 27
https://r11.eu/rdf/resource/e1b0e6d8-b895-4639-b924-8612b6db2349,Lavra 27
https://r11.eu/rdf/resource/2b3bc000-1e66-471e-8541-f6d1ec9f18e5,Lavra 34
https://r11.eu/rdf/resource/72c76885-94de-4df5-bb6a-e59747d3d08e,Lavra 34
https://r11.eu/rdf/resource/60ce9c4d-2b1b-4ac3-84d3-5da4e67db817,Lavra 34
https://r11.eu/rdf/resource/8eb514e9-48ad-4f32-8bab-aa1df3089615,Vatopedi 8
https://r11.eu/rdf/resource/e973d546-b39b-412b-a8a3-a98c0dde9aa5,Vatopedi 8
https://r11.eu/rdf/resource/134a954c-f483-49c0-abdb-5bd754762f99,Lavra 45
https://r11.eu/rdf/resource/41ad17e2-150e-42f2-ae98-6d671a45c166,Lavra 45
https://r11.eu/rdf/resource/1b82ef5c-12e2-4991-a9fb-c338b2d426f8,Lavra 40
https://r11.eu/rdf/resource/32601bb8-5df1-41d5-8cb7-2facc107860b,Lavra 40
https://r11.eu/rdf/resource/9ede811b-d0b2-43d7-9ee2-2e152c9b56e7,Lavra 27
https://r11.eu/rdf/resource/0a272a38-8a7f-4ae7-bee7-192b5c8b2f28,Lavra 27
https://r11.eu/rdf/resource/2ff7b1b3-8c7c-46df-a67f-7d507794309c,Lavra 27
https://r11.eu/rdf/resource/e173e4f6-dd2c-4d3f-8089-b1e486b89699,Lavra 30
https://r11.eu/rdf/resource/2dd141eb-9346-43a2-877b-3091efa052d4,Lavra 30
https://r11.eu/rdf/resource/0e40f814-2b47-4b09-a042-3a121df1cebd,Lavra 39
https://r11.eu/rdf/resource/de43f0bc-6582-4bdd-9cd0-46cc0e468851,Lavra 39
https://r11.eu/rdf/resource/b30e0c39-f2e5-4dac-97da-06e2178d3803,Lavra 29
https://r11.eu/rdf/resource/520e5caa-0791-4f9c-bcdd-7838c76c2eae,Lavra 29
https://r11.eu/rdf/resource/e6d907c7-b8ab-4b16-8161-b86a51252660,Lavra 29
https://r11.eu/rdf/resource/2a15500d-0e3c-428f-9608-0c993d18d8a4,Lavra 34
https://r11.eu/rdf/resource/940a6761-5f4b-44c0-b8fa-689e0b9ae1a4,Lavra 37
https://r11.eu/rdf/resource/ad7eea8c-f27f-4020-af29-c1204626f134,Lavra 37
https://r11.eu/rdf/resource/2dc77396-c512-4252-b962-029d1797f677,Lavra 37
https://r11.eu/rdf/resource/fa3ee263-aa65-4e21-805c-47c5d9e8c50a,Lavra 44
https://r11.eu/rdf/resource/74512aad-5903-4413-9df9-10da8c0f54db,Lavra 44
https://r11.eu/rdf/resource/68336009-c7a8-4601-a490-58c6a522256b,Lavra 42
https://r11.eu/rdf/resource/daf0dd4b-cac0-4d24-8195-47733afabe10,Lavra 42
https://r11.eu/rdf/resource/cb18ac4f-3065-4705-ad3d-9bbeb939b26e,Lavra 47
https://r11.eu/rdf/resource/3445e839-e7e5-41e1-9e2b-af2c5b5937ab,Lavra 47
https://r11.eu/rdf/resource/2141ad3c-a22a-4a98-bd15-0260030135cb,Lavra 28
https://r11.eu/rdf/resource/03de6889-9939-4efb-903f-74ae16c68c8e,Lavra 28
https://r11.eu/rdf/resource/5f91b2a2-8708-41d7-ab17-f9b31aa6bceb,Lavra 29
https://r11.eu/rdf/resource/acbc5aa7-11db-4884-a901-3cd108f0f5cd,Lavra 29
https://r11.eu/rdf/resource/dd3f3411-734d-463c-994e-c23c8d930a06,Lavra 42
https://r11.eu/rdf/resource/03cc29ce-a691-45cc-aece-bacc8276c518,Lavra 42
https://r11.eu/rdf/resource/f7dea816-2d6e-4e8c-a5dc-48df94258b5c,Lavra 40
https://r11.eu/rdf/resource/15c3b2c3-f587-4a73-8675-c38f11b121eb,Lavra 40
https://r11.eu/rdf/resource/8085d390-b5b6-42a4-ae05-a2444b0942d9,Lavra 40
https://r11.eu/rdf/resource/97d8eae0-53bc-4b0f-a40f-c449891ff424,Lavra 40
https://r11.eu/rdf/resource/c56ff4d4-1e7c-420c-a463-7d42157a1202,Lavra 40
https://r11.eu/rdf/resource/8efc1b7f-20bf-4670-a491-c2f8761b0cf6,Lavra 40
https://r11.eu/rdf/resource/b9ce873a-8754-4ba1-855c-ba70d28a6d81,Lavra 40
https://r11.eu/rdf/resource/ac3164c7-fec1-4b9a-aff2-794e15fc68a3,Lavra 27
https://r11.eu/rdf/resource/46f6fb2e-f5a5-48c8-bdde-e93128757246,Lavra 27
https://r11.eu/rdf/resource/b9bc0dbd-27f3-4511-a764-15bb50e01249,Lavra 27
https://r11.eu/rdf/resource/729522a0-7581-4b00-8a06-7b5f6b9bea83,Lavra 27
https://r11.eu/rdf/resource/9c8047a0-78e9-4983-9638-028a8797434c,Lavra 30
https://r11.eu/rdf/resource/a120adb8-ddf2-4fcf-8b32-2296196ac687,Lavra 30
https://r11.eu/rdf/resource/77448b38-edc0-438e-a581-bc85fd3e58fe,Lavra 30
https://r11.eu/rdf/resource/1d157ec2-1b9e-45e8-9bda-0a6cfb6f86ba,Lavra 30
https://r11.eu/rdf/resource/32aa31a6-19d4-4a4e-8332-70eb252977c8,Lavra 29
https://r11.eu/rdf/resource/12e31d94-6593-49b9-88ba-d7171b4c0485,Lavra 29
https://r11.eu/rdf/resource/dead84e5-b093-47a2-90ce-7bf071725500,Lavra 29
https://r11.eu/rdf/resource/2d893dfe-9d1f-47cf-a710-b4b7ee24935f,Lavra 29
https://r11.eu/rdf/resource/01f10591-95bd-4e54-b5bc-588a900bcf6a,Lavra 37
https://r11.eu/rdf/resource/993dae6c-ecf2-479c-89f4-c51edd3c2c9b,Lavra 28
https://r11.eu/rdf/resource/f5385559-fa7f-4e85-bdbd-8ec57e0a1ca4,Lavra 28
https://r11.eu/rdf/resource/f5e21f89-64ca-47fa-afe8-a7e21b10fe24,Lavra 28
https://r11.eu/rdf/resource/1a40f422-b4c2-4d2b-a172-2266fc56112a,Panteleemon 4
https://r11.eu/rdf/resource/41001fd6-2748-4e1c-a77e-5c55221d2d6b,Panteleemon 5
https://r11.eu/rdf/resource/f0ec00ad-2a63-4f42-8183-4a097c24cee2,Panteleemon 4
https://r11.eu/rdf/resource/dd6dd24c-aa4f-4cf2-9d85-c808e9bd400d,Panteleemon 5
https://r11.eu/rdf/resource/3fdd7e38-a69b-448e-94a4-c13de110d2f3,Lavra 29
https://r11.eu/rdf/resource/ebd45a81-a258-49f4-99f4-a658933c3a47,Lavra 29
https://r11.eu/rdf/resource/97be646f-54f8-4a71-b895-c7c7ad0e3dfe,Lavra 28
https://r11.eu/rdf/resource/277821c2-996a-44b4-8c66-fc67af6b5a9f,Lavra 28
https://r11.eu/rdf/resource/3cf0e8bb-3712-4856-854c-62e97ed3a7ee,Lavra 29
https://r11.eu/rdf/resource/04c23497-9d0c-4e94-b2fe-f2a6d43dde84,Lavra 42
https://r11.eu/rdf/resource/9dc8af9d-7b63-4af4-bb3a-d214e39d6969,Lavra 42
https://r11.eu/rdf/resource/0539b529-1d62-44d3-85cc-f5d1986fc972,Lavra 27
https://r11.eu/rdf/resource/4caaf111-2cc2-48ee-9c98-73e3f2f35c46,Lavra 29
https://r11.eu/rdf/resource/43e47427-efe3-49e4-96c7-dbc874fc5418,Lavra 29
https://r11.eu/rdf/resource/44c4710b-9756-4422-ac16-0526c1e2f6a3,Lavra 30
https://r11.eu/rdf/resource/d13e67ac-078b-4ae0-afeb-179e5b7f6433,Lavra 28
https://r11.eu/rdf/resource/d1f0aa58-c917-4cd3-a4c3-79ced8087c33,Lavra 28
https://r11.eu/rdf/resource/8fe16219-a574-410c-b222-1ccabc660604,Lavra 27
https://r11.eu/rdf/resource/db692b7e-4175-4d14-90ea-0fec06ce0b72,Lavra 35
https://r11.eu/rdf/resource/9e5bca33-6462-434c-b33e-c4665ada3b84,Lavra 40
https://r11.eu/rdf/resource/95b3ec54-859b-4099-88a5-811818ce19ec,Lavra 40
https://r11.eu/rdf/resource/ccfac652-6088-4349-8c8a-7de0cc9dc7c8,Lavra 40
https://r11.eu/rdf/resource/d596e5e2-fcf6-44f4-9ece-c16ee5a2c7a9,Lavra 40
https://r11.eu/rdf/resource/5bad22db-8678-478a-9e50-b3e7d692e21b,Lavra 42
https://r11.eu/rdf/resource/a599caf4-d9a9-4697-989e-ca41d1f6b6c6,Lavra 42
https://r11.eu/rdf/resource/e9ff2c47-506a-4bd2-8e6a-f91192b09063,Lavra 47
https://r11.eu/rdf/resource/7f551432-e89d-46cc-b90f-f58f4bd5d02e,Lavra 47
https://r11.eu/rdf/resource/39baf227-5674-4ae9-a55e-8f519057ae86,Lavra 29
https://r11.eu/rdf/resource/d0310271-3022-4e4d-94be-0faecff781a1,Lavra 29
https://r11.eu/rdf/resource/c4dacd1f-ea12-47be-b7e3-7f29e364c60e,Lavra 29
https://r11.eu/rdf/resource/fb2f46b2-30b4-43bf-accb-92d0160c54b1,Lavra 29
https://r11.eu/rdf/resource/ff7cc0ba-9d67-45d7-b268-95d1f2b37441,Lavra 47
https://r11.eu/rdf/resource/0e3de56b-4362-45e6-9c45-a21c0e3f3d2c,Lavra 47
https://r11.eu/rdf/resource/502938e4-a28d-4ba0-af5a-5b5141cff60b,Lavra 47
https://r11.eu/rdf/resource/edd31975-00e9-49ab-ba58-0c2f3a1a5eb3,Lavra 37
https://r11.eu/rdf/resource/16ea2005-fab6-45ec-8b5c-396996c1be81,Lavra 29
https://r11.eu/rdf/resource/858f43bc-4097-4c74-8a44-2da5fdc9984c,Panteleemon 4
https://r11.eu/rdf/resource/8ebb1943-6d0e-4572-b8de-fcf6bc47d520,Panteleemon 4
https://r11.eu/rdf/resource/b17f92c5-80c5-4e3a-9d23-111eb3e72eec,Lavra 28
https://r11.eu/rdf/resource/8bdb17df-4011-492d-a26d-1b5156f9ee39,Lavra 28
https://r11.eu/rdf/resource/6b483be0-9e8d-4752-a389-a2367fbe12a9,Lavra 28
https://r11.eu/rdf/resource/034fa8e5-c78e-43ad-acd6-02b66a219cd3,Lavra 29
https://r11.eu/rdf/resource/9e162b12-ee10-4e9d-b31e-ca68dbaadaa8,Lavra 29
https://r11.eu/rdf/resource/22d7679b-ba50-4f6b-8ff9-18454ec830fb,Panteleemon 2
https://r11.eu/rdf/resource/0d684159-c2ad-400a-912d-5671214d4feb,Panteleemon 2
https://r11.eu/rdf/resource/0850638e-ff07-4e62-87f9-a867e2c423a0,Panteleemon 2
https://r11.eu/rdf/resource/321bbe95-2d17-462b-9aaa-cb3b95d59d75,Lavra 29
https://r11.eu/rdf/resource/e1f4c049-b087-447d-ae6c-2b7997111674,Lavra 34
https://r11.eu/rdf/resource/9e3acb25-b0f9-4d9d-829e-00b271c041cf,Lavra 34
https://r11.eu/rdf/resource/fe9a6616-dd99-41b9-97f5-6439599f0890,Lavra 34
https://r11.eu/rdf/resource/55bf1f5d-e2ed-43c4-a61d-1acc78c331ef,Panteleemon 5
https://r11.eu/rdf/resource/e801d96f-593d-4105-851f-21c11875e739,Panteleemon 5
https://r11.eu/rdf/resource/379b08cf-ab34-437d-a0b8-2972b958b9c9,Lavra 47
https://r11.eu/rdf/resource/00d36b54-a1e1-4287-9226-85b15af04b36,Lavra 47
https://r11.eu/rdf/resource/3d95dd3b-223e-4ff5-a060-3fd7098475fc,Lavra 27
https://r11.eu/rdf/resource/b98dbdef-ab53-46af-94d7-f9c0f633bac5,Lavra 27
https://r11.eu/rdf/resource/0366597f-d1ff-461e-b8d6-8b390be6015d,Lavra 27
https://r11.eu/rdf/resource/850d309e-e8de-42f5-8118-5209dd7428fd,Lavra 28
https://r11.eu/rdf/resource/28f3e4d7-693d-4e48-80c5-6a4281ba6be2,Lavra 29
https://r11.eu/rdf/resource/041a6d5a-dcd5-4ba8-b687-75924aee9603,Lavra 30
https://r11.eu/rdf/resource/9b8f292a-c92f-49a0-9a5b-0eaa5844ea2f,Lavra 30
https://r11.eu/rdf/resource/c96a1049-20d0-42ba-a0f9-3246367e9818,Lavra 30
https://r11.eu/rdf/resource/47318f7e-ec77-40ee-a9a5-abab2889ec58,Lavra 31
https://r11.eu/rdf/resource/94948951-e795-4a43-b57f-2b0ef24b0714,Lavra 31
https://r11.eu/rdf/resource/d437ca03-aa5e-4ab4-830b-85acf771a6cf,Lavra 31
https://r11.eu/rdf/resource/ef0236ed-4b36-476a-a0c4-0a279ede0a2e,Lavra 31
https://r11.eu/rdf/resource/64ce6a92-0d2b-41de-ba65-1135ec3eb799,Lavra 37
https://r11.eu/rdf/resource/e4d84900-9c30-4248-9c97-1dbbbdd3267d,Lavra 37
https://r11.eu/rdf/resource/1d7676f6-4adc-495e-a9c4-5a886d17142e,Lavra 37
https://r11.eu/rdf/resource/f82d1cba-05da-42ea-b806-ea42b84af7e2,Lavra 37
https://r11.eu/rdf/resource/da55090a-6835-4abc-bc46-64e6c658b258,Lavra 37
https://r11.eu/rdf/resource/57a0b5bb-badc-4f98-b577-0bbdc2515a2e,Lavra 37
https://r11.eu/rdf/resource/09c320e5-8a11-44a7-a8f3-a1436f92830b,Lavra 37
https://r11.eu/rdf/resource/640448be-648d-4ad9-a83e-1363903533b9,Lavra 39
https://r11.eu/rdf/resource/69da9cc7-9b6d-4be2-ba44-ce1b8636eaed,Lavra 39
https://r11.eu/rdf/resource/1b1d3d68-5651-41d7-a0c5-365e411b10f3,Lavra 39
https://r11.eu/rdf/resource/44952b99-95ce-4a79-8e73-e89b3a9d8ab5,Lavra 39
https://r11.eu/rdf/resource/a760d80d-a206-432b-a56e-ab789205abf4,Lavra 39
https://r11.eu/rdf/resource/5d96a097-0208-49f8-9a21-ad9e7bacf3e4,Docheiariou 2a
https://r11.eu/rdf/resource/99cff9f4-ae3d-46af-815b-c57e14b0e7c0,Docheiariou 2a
https://r11.eu/rdf/resource/4abcdba8-3525-49ce-8afa-2a643d209337,Lavra 42
https://r11.eu/rdf/resource/07627d0f-da22-4662-92f9-00a40baf2efc,Lavra 42
https://r11.eu/rdf/resource/c1ffe976-d3ec-45c0-9f9e-12c238852b3e,Lavra 42
https://r11.eu/rdf/resource/ec9da63a-d791-44d1-8386-9d0006961686,Lavra 42
https://r11.eu/rdf/resource/17228006-07c3-4327-9c01-c73a0c24c966,Lavra 42
https://r11.eu/rdf/resource/e33f55a1-f764-490d-889f-e39ef9b8eafb,Lavra 47
https://r11.eu/rdf/resource/984f91ff-2951-4eff-bc10-4471ed6d20ab,Lavra 47
https://r11.eu/rdf/resource/8391251b-f3d7-44e5-8f5b-02676f398183,Lavra 47
https://r11.eu/rdf/resource/1b02d85e-6d79-4a53-9ac2-96cf7f1e555e,Lavra 47
https://r11.eu/rdf/resource/5e0c2202-55df-4e84-80d2-ddb988a0fe8d,Lavra 47
https://r11.eu/rdf/resource/73953b4e-46b2-4629-a8d1-61dba23fde79,Lavra 48
https://r11.eu/rdf/resource/9b28cfa9-b162-44b3-90c4-98054518ca94,Lavra 48
https://r11.eu/rdf/resource/f4fdc26b-d0f7-4a16-b7f4-99025f690b9a,Lavra 48
https://r11.eu/rdf/resource/8425546b-7e9a-4003-b2d1-8a09ca18b4ca,Lavra 47
https://r11.eu/rdf/resource/b2f57237-5a9f-41ac-8a5a-ffcfb6eae5c2,Lavra 37
https://r11.eu/rdf/resource/b1faffb1-3f3b-4348-bb11-ee2014b5f202,Lavra 37
https://r11.eu/rdf/resource/9f8e3b91-701f-46ee-868c-5889a616609d,Lavra 29
https://r11.eu/rdf/resource/43c154e8-f9da-41af-b666-b5308d55f3a9,Lavra 29
https://r11.eu/rdf/resource/9a395109-1e37-4de8-8319-8b8577382456,Lavra 37
https://r11.eu/rdf/resource/12e058f6-4901-4fe7-9812-66e836895c2d,Lavra 37
https://r11.eu/rdf/resource/7af27bfa-fbee-4db1-a5f1-606e07aedb12,Lavra 37
https://r11.eu/rdf/resource/b778e911-988a-4554-b26f-83207de2c774,Lavra 40
https://r11.eu/rdf/resource/001470f4-69b2-4da7-ae95-0c75009d380e,Lavra 40
https://r11.eu/rdf/resource/9e05b5ff-9f53-414e-a33c-c971cbcb4ebf,Lavra 40
https://r11.eu/rdf/resource/111b3824-9a21-45fd-93c9-458715c9cc24,Lavra 42
https://r11.eu/rdf/resource/311f4465-9cc8-4f8e-bc49-3dde22b178ad,Lavra 45
https://r11.eu/rdf/resource/1271fa15-b410-419b-943f-866a38eb2cb5,Lavra 45
https://r11.eu/rdf/resource/12475837-f8a9-4b9b-a5cd-cde2e1c1c4a7,Lavra 40
https://r11.eu/rdf/resource/c7f5d5f1-547f-4f79-a33e-9bc563d04c80,Lavra 40
https://r11.eu/rdf/resource/442566d4-dcf4-4172-8497-746790ff52f6,Lavra 44
https://r11.eu/rdf/resource/c2be11fc-57bc-4e78-8d0b-75c95a7685e9,Lavra 44
https://r11.eu/rdf/resource/669fa92d-3843-4996-a9b9-ecd93c14ce9f,Lavra 44
https://r11.eu/rdf/resource/76d43a6f-8f15-47e1-b60b-ca1a30f5623b,Lavra 45
https://r11.eu/rdf/resource/b5618e17-da2b-438c-a6bb-976fd3f8cf5a,Lavra 48
https://r11.eu/rdf/resource/b493fe52-26ae-4d61-bbd7-a4c48ea47888,Lavra 49
https://r11.eu/rdf/resource/10aa7668-6053-4017-8517-a58404dd3c87,Lavra 44
https://r11.eu/rdf/resource/69bae962-6325-4dae-8673-77c6714fe875,Lavra 44
https://r11.eu/rdf/resource/e6a94fe9-a9ab-4826-8e3b-64b771c8c190,Lavra 45
https://r11.eu/rdf/resource/f128ce1d-de86-4d88-8f3a-10636bfab148,Lavra 48
https://r11.eu/rdf/resource/1245f153-acad-4086-b349-a6bd34997531,Lavra 48
https://r11.eu/rdf/resource/e986487e-e64b-416a-895d-a46f3369abc9,Lavra 49
https://r11.eu/rdf/resource/2913bf27-7f31-4735-92d2-57b72ce68d6c,Lavra 45
https://r11.eu/rdf/resource/6e60edaf-616c-4ecc-97d9-8cc2ad846c81,Lavra 45
https://r11.eu/rdf/resource/baa65bcf-abdf-4925-9cf1-ad5bc0ca1181,Lavra 47
https://r11.eu/rdf/resource/8298e139-aa0f-46c9-96d5-f47c82a5381d,Lavra 30
https://r11.eu/rdf/resource/4cc4c67a-3ed6-4562-ba1a-04521f264108,Lavra 30
https://r11.eu/rdf/resource/bc818f48-5dd7-455d-8207-c6812e8c991f,Lavra 30
https://r11.eu/rdf/resource/33116e19-f3ce-474d-878a-51e426d69935,Lavra 27
https://r11.eu/rdf/resource/c5a20d44-de01-43a2-8eb5-3981e23ca6fb,Lavra 27
https://r11.eu/rdf/resource/cd527dc8-f164-4d02-b07d-72b11ba21c2f,Lavra 35
https://r11.eu/rdf/resource/11cff35b-553e-4c93-b545-7d780c5044c8,Lavra 40
https://r11.eu/rdf/resource/41a36d48-fc70-4066-b67a-1325574e6ce7,Lavra 40
https://r11.eu/rdf/resource/c899d281-a7a0-4c31-9f93-5288e97f7b82,Lavra 27
https://r11.eu/rdf/resource/a181683f-aa97-4cd1-9210-ca74f3c1ac9d,Lavra 34
https://r11.eu/rdf/resource/67265099-a6e5-42e3-8c67-ed174982f0b9,Lavra 34
https://r11.eu/rdf/resource/515bf2ea-8613-4755-8d96-e5314bac342a,Lavra 28
https://r11.eu/rdf/resource/f4d165ee-48b9-4e9d-9715-1b449de9d287,Lavra 28
https://r11.eu/rdf/resource/f6a68033-9a15-4b2f-ac50-2c2f5387db93,Lavra 35
https://r11.eu/rdf/resource/e6db1345-b83e-4db3-99ad-05097d39c40a,Lavra 35
https://r11.eu/rdf/resource/1e65c1e2-5404-4a36-8dfe-9ebcf4cf0574,Lavra 35
https://r11.eu/rdf/resource/12f2dfe3-ae05-4389-ac1e-106d049d7691,Lavra 37
https://r11.eu/rdf/resource/53b5544b-16fd-43ce-9b58-87eadd1e37c0,Lavra 37
https://r11.eu/rdf/resource/267ed899-6c2d-42b7-9509-b5bc4deb01b2,Lavra 37
https://r11.eu/rdf/resource/bd0f553f-e49b-40f2-8823-eefb9c60c0bd,Lavra 46
https://r11.eu/rdf/resource/20ef147c-0507-49e2-b892-24a6e5b31433,Lavra 46
https://r11.eu/rdf/resource/41153359-26bf-4b6b-b7e7-db366914249d,Lavra 46
https://r11.eu/rdf/resource/6658eda4-a624-40be-bf2e-8ff34dfcb220,Lavra 37
https://r11.eu/rdf/resource/8e46cb29-7388-4cc3-bc84-ab1d6cff2644,Lavra 29
https://r11.eu/rdf/resource/7c2f1570-0108-44f1-9a4c-7a3ca9f9b7e0,Lavra 30
https://r11.eu/rdf/resource/ddc765f9-9ae9-48b3-953a-9d22f56200de,Lavra 30
https://r11.eu/rdf/resource/97b9a0fd-b3f8-4ffc-9ebd-a65a56f8d39e,Lavra 49
https://r11.eu/rdf/resource/c11482cb-62fe-40b2-b82a-c5ec7a8d673f,Lavra 49
https://r11.eu/rdf/resource/1c5f7525-9e93-4446-a073-66dceca00839,Lavra 49
https://r11.eu/rdf/resource/aef7112e-615f-4422-b65d-6d701a98b995,Lavra 49
https://r11.eu/rdf/resource/2a533fe1-e485-419b-9acc-de91382afa9b,Lavra 50
https://r11.eu/rdf/resource/a2931cf5-8f93-4ac4-b83e-b540d43f2b82,Lavra 50
https://r11.eu/rdf/resource/1bd106b4-ee2e-4c35-9b72-d39606849a2c,Lavra 50
https://r11.eu/rdf/resource/1588d5cf-8728-488a-ba63-e0e50ae5455b,Lavra 50
https://r11.eu/rdf/resource/ca13730c-294c-4b34-8ec7-00a05c54f754,Lavra 52
https://r11.eu/rdf/resource/0e8f9d8f-7469-4e27-acae-4f7ddce39f4f,Xenophontos 2
https://r11.eu/rdf/resource/d0453f20-47cc-4677-b634-b536757766e6,Xenophontos 2
https://r11.eu/rdf/resource/45bc1632-8591-4069-aee5-c1ed11b70ff6,Esphigmenou 5
https://r11.eu/rdf/resource/5446d313-0133-4dc7-997a-0919093c5753,Xenophontos 2
https://r11.eu/rdf/resource/5395b8ea-ee8e-45c8-8f4a-6ea08a6ea659,Esphigmenou 5
https://r11.eu/rdf/resource/50a6ad56-ac9a-40e3-852a-b20a763e5a8e,Esphigmenou 5
https://r11.eu/rdf/resource/eaf6995b-cf4c-4e2e-8180-002d3ad0fbe7,Lavra 27
https://r11.eu/rdf/resource/9d2c54fa-26ec-40b8-959a-3efeeb7ab3a3,Lavra 27
https://r11.eu/rdf/resource/e0efb96b-4885-410b-8b1f-6230a970340e,Lavra 27
https://r11.eu/rdf/resource/b6c2de4e-ac23-4366-be5b-1ae1fb48cffe,Lavra 29
https://r11.eu/rdf/resource/6f1537b6-a2a3-4bc0-9a25-f2729ffba47c,Lavra 29
https://r11.eu/rdf/resource/e4edc27c-b582-48d3-bf83-d65aa6bc2233,Lavra 29
https://r11.eu/rdf/resource/e319ac14-e8cd-4bcd-84fa-ae53ef4ec151,Lavra 29
https://r11.eu/rdf/resource/18805f44-6e8b-4aad-b2cf-f54e64e6a7e1,Lavra 34
https://r11.eu/rdf/resource/39f64f06-02cb-497a-88f4-2b511fc6f8eb,Lavra 34
https://r11.eu/rdf/resource/9ae71ca4-7cf6-4e33-a601-aa6061a808bd,Lavra 35
https://r11.eu/rdf/resource/54a9c346-3c4d-4315-b42d-7054407e8c1a,Lavra 35
https://r11.eu/rdf/resource/da6cd3d4-006c-48ae-ae5f-9372b2ca7c9c,Lavra 37
https://r11.eu/rdf/resource/6bdf078e-0847-4329-a397-37dd51f3991f,Lavra 37
https://r11.eu/rdf/resource/07108648-1ddd-4b9e-afce-92f486128e5e,Lavra 37
https://r11.eu/rdf/resource/77c0c2c6-3164-4bd9-9f13-1bc5dc807ae7,Lavra 37
https://r11.eu/rdf/resource/96803623-f9d4-409a-920d-6f23d96b687a,Lavra 37
https://r11.eu/rdf/resource/2beda2e1-0005-4ca9-953c-df18295e33c2,Lavra 47
https://r11.eu/rdf/resource/e680e002-2788-4124-80b6-bdd36e2dc7a1,Lavra 50
https://r11.eu/rdf/resource/2b604e86-b65a-4368-995e-eebe274a0426,Lavra 35
https://r11.eu/rdf/resource/d3cc5155-72ea-40e4-afd3-541b74a058ee,Lavra 35
https://r11.eu/rdf/resource/f5eddbf8-2955-4d85-ac12-5220940b02ca,Lavra 29
https://r11.eu/rdf/resource/b79a5d5b-c57c-4773-8977-e3bad5dc07ee,Lavra 29
https://r11.eu/rdf/resource/d8eb2d4e-35c8-4a95-b51c-229b261a2e0d,Vatopedi 8
https://r11.eu/rdf/resource/59cd63ec-d2bb-4311-b4aa-0af059dc7d62,Vatopedi 8
https://r11.eu/rdf/resource/898765f3-1089-490f-afa0-ba8e395006b1,Panteleemon 6
https://r11.eu/rdf/resource/58c99d76-8ed5-4096-a71a-b9fa2d862082,Panteleemon 6
https://r11.eu/rdf/resource/96416b32-0b49-4be7-be1a-79be2a151237,Lavra 45
https://r11.eu/rdf/resource/66a9c904-d7ca-407a-b30b-e582ee5e0aae,Lavra 29
https://r11.eu/rdf/resource/2cc2ec9b-3031-4d3c-b24b-3c49db745f44,Lavra 48
https://r11.eu/rdf/resource/bdf5bd58-32bc-49bb-8b59-e4623d4ed453,Lavra 48
https://r11.eu/rdf/resource/f813beeb-9146-4320-8028-4c6b64447c11,Lavra 37
https://r11.eu/rdf/resource/74930b9a-8fcf-4598-98e3-7369cd3cf379,Lavra 35
https://r11.eu/rdf/resource/167cef17-91d9-4e24-b3ca-0e49e892834c,Lavra 35
https://r11.eu/rdf/resource/fbc430a5-5ffa-4345-b4d0-b4e18b52dc5b,Lavra 35
https://r11.eu/rdf/resource/11d1d576-b84b-4e57-a705-0a31ce045a2d,Vatopedi 8
https://r11.eu/rdf/resource/55880ba6-15e3-4c4a-a147-ee8cc3fbc3d2,Vatopedi 8
